old_url,old_content,new_url
https://api.gouv.fr/les-api/api-statut-etudiant-ecriture,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-statut-etudiant-ecriture.md,https://www.data.gouv.fr/dataservices/672cf65fc3488a0c533f7090
https://api.gouv.fr/les-api/api-sudoc,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-sudoc.md,https://www.data.gouv.fr/dataservices/672cf66cc3488a0c533f7093
https://api.gouv.fr/les-api/api-sudocuh,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-sudocuh.md,https://www.data.gouv.fr/dataservices/672cf679a474f2d73502b5d1
https://api.gouv.fr/les-api/api-terminologies-sante,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-terminologies-sante.md,https://www.data.gouv.fr/dataservices/672cf68ff8b5d52b7626339f
https://api.gouv.fr/les-api/api-tiers-de-prestation,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-tiers-de-prestation.md,https://www.data.gouv.fr/dataservices/672cf6826d09c75cace6a625
https://api.gouv.fr/les-api/api-trackdechets,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-trackdechets.md,https://www.data.gouv.fr/dataservices/672cf6a36d09c75cace6a628
https://api.gouv.fr/les-api/api-transparence-sante,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-transparence-sante.md,https://www.data.gouv.fr/dataservices/672cf71ed2525afd25d1e4a3
https://api.gouv.fr/les-api/api-vigieau,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api-vigieau.md,https://www.data.gouv.fr/dataservices/672cf68afc4a9003b77e4a4e
https://api.gouv.fr/les-api/api_agribalyse,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_agribalyse.md,https://www.data.gouv.fr/dataservices/672cf9b101a4adde1c948a81
https://api.gouv.fr/les-api/api_aides_financieres_ademe,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_aides_financieres_ademe.md,https://www.data.gouv.fr/dataservices/672cf988ad39a6d6068f08fd
https://api.gouv.fr/les-api/api_aides_renovation_energetique,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_aides_renovation_energetique.md,
https://api.gouv.fr/les-api/api_ameli_droits_cnam,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_ameli_droits_cnam.md,https://www.data.gouv.fr/dataservices/672cf6605e554cca4a916025
https://api.gouv.fr/les-api/api_association,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_association.md,https://www.data.gouv.fr/dataservices/672cf669d5e4c56502e38b6d
https://api.gouv.fr/les-api/api_base_carbone,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_base_carbone.md,https://www.data.gouv.fr/dataservices/672cf686de9cfb952eab5d12
https://api.gouv.fr/les-api/api_bdm,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_bdm.md,https://www.data.gouv.fr/dataservices/672cf98750f5422ee3ea8774
https://api.gouv.fr/les-api/api_carto_aoc,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_carto_aoc.md,https://www.data.gouv.fr/dataservices/672cf67520c9ae9747b4015c
https://api.gouv.fr/les-api/api_carto_cadastre,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_carto_cadastre.md,https://www.data.gouv.fr/dataservices/672cf6658e2b8878bf0a5e6c
https://api.gouv.fr/les-api/api_carto_codes_postaux,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_carto_codes_postaux.md,https://www.data.gouv.fr/dataservices/672cf68e4a7bd50cf4cd125d
https://api.gouv.fr/les-api/api_carto_gpu,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_carto_gpu.md,https://www.data.gouv.fr/dataservices/672cf67520c9ae9747b4015c
https://api.gouv.fr/les-api/api_carto_rpg,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_carto_rpg.md,https://www.data.gouv.fr/dataservices/672cf68c1092eab5f92dfaa9
https://api.gouv.fr/les-api/api_catalogue_transport,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_catalogue_transport.md,https://www.data.gouv.fr/dataservices/672cf659f8b5d52b76263396
https://api.gouv.fr/les-api/api_complementaire_sante_solidaire,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_complementaire_sante_solidaire.md,https://www.data.gouv.fr/dataservices/672cf65bd5e4c56502e38b6b
https://api.gouv.fr/les-api/api_comptes_bancaires_ficoba,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_comptes_bancaires_ficoba.md,https://www.data.gouv.fr/dataservices/672dcfd4fb13e93799d97e68
https://api.gouv.fr/les-api/api_data_gouv,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_data_gouv.md,https://www.data.gouv.fr/dataservices/672cf9a986ab0cda58d92dc3
https://api.gouv.fr/les-api/api_donnees_locales,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_donnees_locales.md,https://www.data.gouv.fr/dataservices/672cf9c3c3488a0c533f709f
https://api.gouv.fr/les-api/api_dpe_batiments_publics,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_dpe_batiments_publics.md,https://www.data.gouv.fr/dataservices/672cf9c84eca9112724d8893
https://api.gouv.fr/les-api/api_dpe_logements,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_dpe_logements.md,https://www.data.gouv.fr/dataservices/672cf9945a5cfb9784ec860e
https://api.gouv.fr/les-api/api_gallica_IIIF,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_gallica_IIIF.md,https://www.data.gouv.fr/dataservices/672cf64e4a683b4496789e90
https://api.gouv.fr/les-api/api_gallica_document,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_gallica_document.md,https://www.data.gouv.fr/dataservices/672cf6719ba919e6e23973b0
https://api.gouv.fr/les-api/api_gallica_recherche,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_gallica_recherche.md,https://www.data.gouv.fr/dataservices/672cf66f65f131fae3434427
https://api.gouv.fr/les-api/api_hubeau_eaupotable,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_hubeau_eaupotable.md,https://www.data.gouv.fr/dataservices/672cf651ab1def0132e0fc7d
https://api.gouv.fr/les-api/api_hubeau_hydrobiologie,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_hubeau_hydrobiologie.md,https://www.data.gouv.fr/dataservices/672cf6841092eab5f92dfaa7
https://api.gouv.fr/les-api/api_hubeau_hydrometrie,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_hubeau_hydrometrie.md,https://www.data.gouv.fr/dataservices/672cf69cc3488a0c533f7098
https://api.gouv.fr/les-api/api_hubeau_indic_EP_Asst,https://github.com/betagouv/api.gouv.fr/blob/master/_data/api/api_hubeau_indic_EP_Asst.md,https://www.data.gouv.fr/dataservices/672cf65d739fcf87e0f02be1
